record_id,announcement_date,company,country,technology_type,qubit_count,gate_error_rate_pct,coherence_time_us,quantum_volume,funding_raised_million_usd,publications_count,patents_filed,sector_focus,is_commercially_available,year,quarter,qubits_per_error
140,2020-10-31,Google,Usa,Superconducting,173,1.522,41.6,58.0,1121.9,4,0,Materials Science,0,2020,2020Q4,113.7
418,2019-07-31,D-Wave,Canada,Quantum Annealing,5170,3.689,30.8,98.0,464.1,3,1,Cryptography,0,2019,2019Q3,1401.5
219,2019-08-31,IonQ,Usa,Trapped Ion,11,1.44,12.4,5.0,275.2,2,0,Ai/Ml,1,2019,2019Q3,7.6
547,2024-06-30,Quantinuum,Uk,Trapped Ion,63,0.574,52.0,25.0,927.6,8,4,Cryptography,0,2024,2024Q2,109.8
158,2022-06-30,Google,Usa,Superconducting,449,0.946,61.3,171.0,1362.2,8,4,General Research,0,2022,2022Q2,474.6
256,2022-08-31,IonQ,Usa,Trapped Ion,43,0.665,38.1,17.0,368.1,1,1,Cryptography,1,2022,2022Q3,64.7
964,2024-11-30,Intel,Usa,Silicon Spin,42,1.586,39.1,5.0,703.1,3,1,Cryptography,1,2024,2024Q4,26.5
644,2020-05-31,Xanadu,Canada,Photonic,6,4.373,10.2,2.0,236.9,3,1,Cryptography,0,2020,2020Q2,1.4
739,2021-04-30,Origin Quantum,China,Superconducting,44,1.977,55.3,7.0,210.4,1,1,Logistics,1,2021,2021Q2,22.3
40,2020-07-31,IBM,Usa,Superconducting,172,1.418,59.6,66.0,717.1,4,2,General Research,1,2020,2020Q3,121.3
131,2019-11-30,Google,Usa,Superconducting,96,1.964,43.4,30.0,1166.9,1,1,Logistics,1,2019,2019Q4,48.9
982,2026-03-31,Intel,Usa,Silicon Spin,88,1.364,48.6,7.0,849.9,3,1,Cryptography,1,2026,2026Q1,64.5
190,2025-01-31,Google,Usa,Superconducting,2453,0.59,86.3,926.0,1740.9,10,3,Ai/Ml,0,2025,2025Q1,4157.6
938,2022-07-31,Intel,Usa,Silicon Spin,11,2.521,25.2,2.0,602.4,2,2,Drug Discovery,0,2022,2022Q3,4.4
590,2022-06-30,PsiQuantum,Usa,Photonic,16,3.711,16.2,3.0,924.5,2,1,Ai/Ml,0,2022,2022Q2,4.3
403,2018-02-28,D-Wave,Canada,Quantum Annealing,3154,4.955,23.5,32.0,419.9,4,2,Finance,0,2018,2018Q1,636.5
761,2023-06-30,Origin Quantum,China,Superconducting,159,1.149,32.2,18.0,272.9,5,3,General Research,1,2023,2023Q2,138.4
39,2020-06-30,IBM,Usa,Superconducting,165,1.517,45.4,61.0,883.2,7,0,Materials Science,1,2020,2020Q2,108.8
243,2021-08-31,IonQ,Usa,Trapped Ion,26,0.726,37.8,11.0,423.1,3,2,General Research,1,2021,2021Q3,35.8
354,2023-02-28,Rigetti,Usa,Superconducting,304,1.049,55.7,36.0,360.8,7,2,General Research,0,2023,2023Q1,289.8
621,2024-09-30,PsiQuantum,Usa,Photonic,73,2.509,34.5,6.0,1373.9,1,0,Ai/Ml,0,2024,2024Q3,29.1
651,2021-01-31,Xanadu,Canada,Photonic,11,4.277,12.2,2.0,308.3,1,0,General Research,0,2021,2021Q1,2.6
535,2023-01-31,Quantinuum,Uk,Trapped Ion,26,1.036,27.8,11.0,922.6,2,2,Drug Discovery,1,2023,2023Q1,25.1
504,2026-02-28,D-Wave,Canada,Quantum Annealing,110845,2.53,114.4,1596.0,723.6,8,5,Drug Discovery,0,2026,2026Q1,43812.3
160,2022-08-31,Google,Usa,Superconducting,440,0.851,70.4,178.0,1464.1,11,3,Logistics,1,2022,2022Q3,517.0
395,2017-07-31,D-Wave,Canada,Quantum Annealing,2277,6.167,13.6,12.0,349.1,0,2,Materials Science,0,2017,2017Q3,369.2
538,2023-06-30,Quantinuum,Uk,Trapped Ion,31,0.8,34.5,13.0,985.0,4,3,Ai/Ml,0,2023,2023Q2,38.8
696,2024-06-30,Xanadu,Canada,Photonic,152,1.912,34.7,11.0,453.0,4,3,Cryptography,0,2024,2024Q2,79.5
241,2021-07-31,IonQ,Usa,Trapped Ion,26,0.965,43.6,11.0,365.4,3,2,General Research,1,2021,2021Q3,26.9
14,2018-09-30,IBM,Usa,Superconducting,57,2.303,27.4,19.0,573.7,8,0,Ai/Ml,1,2018,2018Q3,24.8
658,2021-08-31,Xanadu,Canada,Photonic,19,3.902,18.3,3.0,242.0,1,1,Ai/Ml,0,2021,2021Q3,4.9
476,2024-01-31,D-Wave,Canada,Quantum Annealing,39349,2.42,67.9,913.0,633.6,5,4,General Research,1,2024,2024Q1,16259.9
892,2024-09-30,QuEra,Usa,Neutral Atom,122,1.391,30.9,12.0,306.8,1,0,Ai/Ml,0,2024,2024Q3,87.7
885,2024-03-31,QuEra,Usa,Neutral Atom,92,1.741,34.4,9.0,244.5,4,1,Materials Science,0,2024,2024Q1,52.8
315,2020-01-31,Rigetti,Usa,Superconducting,45,2.17,32.2,8.0,318.0,1,2,Logistics,0,2020,2020Q1,20.7
362,2023-09-30,Rigetti,Usa,Superconducting,534,0.825,73.5,56.0,438.6,2,1,Logistics,0,2023,2023Q3,647.3
591,2022-07-31,PsiQuantum,Usa,Photonic,16,3.521,15.5,3.0,895.1,1,1,Finance,0,2022,2022Q3,4.5
321,2020-05-31,Rigetti,Usa,Superconducting,67,2.073,23.1,10.0,315.7,3,0,Finance,0,2020,2020Q2,32.3
901,2025-03-31,QuEra,Usa,Neutral Atom,166,1.281,28.65,15.0,246.1,5,0,Cryptography,0,2025,2025Q1,129.6
673,2022-09-30,Xanadu,Canada,Photonic,37,3.001,24.9,5.0,369.4,1,1,Drug Discovery,0,2022,2022Q3,12.3
565,2026-01-31,Quantinuum,Uk,Trapped Ion,116,0.389,64.3,42.0,1324.9,8,1,Drug Discovery,0,2026,2026Q1,298.2
356,2023-04-30,Rigetti,Usa,Superconducting,443,0.969,45.6,47.0,393.8,1,3,Ai/Ml,1,2023,2023Q2,457.2
35,2020-03-31,IBM,Usa,Superconducting,140,1.667,52.1,50.0,684.7,0,0,Logistics,1,2020,2020Q1,84.0
335,2021-08-31,Rigetti,Usa,Superconducting,137,1.383,35.3,19.0,351.8,7,1,Ai/Ml,0,2021,2021Q3,99.1
689,2023-12-31,Xanadu,Canada,Photonic,109,2.431,30.7,8.0,352.7,3,2,General Research,1,2023,2023Q4,44.8
377,2025-02-28,Rigetti,Usa,Superconducting,1424,0.607,87.9,118.0,429.4,6,2,Drug Discovery,1,2025,2025Q1,2346.0
185,2024-10-31,Google,Usa,Superconducting,1863,0.642,87.1,702.0,2028.6,8,3,Cryptography,1,2024,2024Q4,2901.9
824,2023-08-31,Pasqal,France,Neutral Atom,86,1.519,30.7,9.0,223.7,3,2,Finance,0,2023,2023Q3,56.6
424,2020-03-31,D-Wave,Canada,Quantum Annealing,6068,4.082,51.0,80.0,474.6,7,1,Finance,1,2020,2020Q1,1486.5
326,2020-10-31,Rigetti,Usa,Superconducting,75,1.147,39.3,13.0,282.9,3,0,Drug Discovery,0,2020,2020Q4,65.4
188,2024-12-31,Google,Usa,Superconducting,2304,0.521,87.6,921.0,717.1,11,1,Logistics,1,2024,2024Q4,4422.3
285,2025-06-30,IonQ,Usa,Trapped Ion,210,0.308,61.5,63.0,626.4,5,1,Materials Science,1,2025,2025Q2,681.8
392,2017-02-28,D-Wave,Canada,Quantum Annealing,1914,6.752,11.2,8.0,284.7,1,2,Cryptography,0,2017,2017Q1,283.5
951,2023-06-30,Intel,Usa,Silicon Spin,17,2.112,28.6,3.0,763.7,2,0,Cryptography,0,2023,2023Q2,8.0
166,2023-01-31,Google,Usa,Superconducting,657,0.838,70.9,252.0,1843.3,2,5,Materials Science,1,2023,2023Q1,784.0
348,2022-08-31,Rigetti,Usa,Superconducting,292,1.062,43.0,35.0,346.2,2,2,Materials Science,1,2022,2022Q3,275.0
299,2018-01-31,Rigetti,Usa,Superconducting,15,3.494,6.5,3.0,194.3,5,2,Ai/Ml,0,2018,2018Q1,4.3
536,2023-01-31,Quantinuum,Uk,Trapped Ion,29,15.21,39.0,12.0,843.6,1,4,Ai/Ml,0,2023,2023Q1,1.9
230,2020-07-31,IonQ,Usa,Trapped Ion,19,1.134,20.1,8.0,347.8,2,0,Drug Discovery,1,2020,2020Q3,16.8
860,2022-02-28,QuEra,Usa,Neutral Atom,20,2.501,28.65,4.0,181.0,2,0,Drug Discovery,1,2022,2022Q1,8.0
828,2023-11-30,Pasqal,France,Neutral Atom,76,1.743,22.5,8.0,204.3,1,2,Finance,1,2023,2023Q4,43.6
695,2024-05-31,Xanadu,Canada,Photonic,153,2.28,45.6,10.0,423.6,2,1,Materials Science,1,2024,2024Q2,67.1
856,2026-06-30,Pasqal,France,Neutral Atom,631,0.978,51.7,29.0,273.5,2,2,General Research,0,2026,2026Q2,645.2
42,2020-10-31,IBM,Usa,Superconducting,199,1.207,68.6,83.0,885.9,6,0,Drug Discovery,1,2020,2020Q4,164.9
869,2022-08-31,QuEra,Usa,Neutral Atom,30,2.252,28.65,5.0,173.3,1,1,Logistics,0,2022,2022Q3,13.3
749,2022-01-31,Origin Quantum,China,Superconducting,65,1.653,34.4,10.0,253.3,1,0,Finance,0,2022,2022Q1,39.3
918,2020-04-30,Intel,Usa,Silicon Spin,3,2.112,6.1,2.0,413.9,0,1,Finance,0,2020,2020Q2,1.4
863,2022-04-30,QuEra,Usa,Neutral Atom,23,2.771,13.0,4.0,190.2,2,1,Materials Science,0,2022,2022Q2,8.3
588,2022-05-31,PsiQuantum,Usa,Photonic,12,3.69,17.8,2.0,1033.7,1,1,Ai/Ml,0,2022,2022Q2,3.3
544,2024-02-29,Quantinuum,Uk,Trapped Ion,55,0.697,39.6,21.0,1094.2,4,0,Materials Science,0,2024,2024Q1,78.9
447,2021-11-30,D-Wave,Canada,Quantum Annealing,17096,3.335,63.3,250.0,557.6,5,0,Cryptography,0,2021,2021Q4,5126.2
448,2021-12-31,D-Wave,Canada,Quantum Annealing,17158,2.904,65.0,358.0,564.0,2,0,Logistics,1,2021,2021Q4,5908.4
350,2022-09-30,Rigetti,Usa,Superconducting,251,1.157,43.8,31.0,353.2,6,1,Cryptography,1,2022,2022Q3,216.9
46,2021-02-28,IBM,Usa,Superconducting,258,1.197,57.6,104.0,1019.6,5,2,Ai/Ml,0,2021,2021Q1,215.5
957,2024-01-31,Intel,Usa,Silicon Spin,27,1.831,36.6,4.0,594.3,3,1,Materials Science,1,2024,2024Q1,14.7
109,2017-08-31,Google,Usa,Superconducting,20,3.145,8.5,7.0,785.2,4,0,Logistics,1,2017,2017Q3,6.4
618,2024-07-31,PsiQuantum,Usa,Photonic,68,2.32,28.0,6.0,1071.5,3,0,Drug Discovery,0,2024,2024Q3,29.3
662,2021-11-30,Xanadu,Canada,Photonic,20,3.234,16.5,3.0,310.0,3,1,Drug Discovery,0,2021,2021Q4,6.2
30,2019-12-31,IBM,Usa,Superconducting,136,1.826,58.1,45.0,849.2,3,1,Logistics,1,2019,2019Q4,74.5
182,2024-08-31,Google,Usa,Superconducting,1824,0.56,107.4,729.0,1693.3,1,3,Finance,1,2024,2024Q3,3257.1
622,2024-09-30,PsiQuantum,Usa,Photonic,92,2.314,36.4,7.0,1394.1,3,1,General Research,0,2024,2024Q3,39.8
420,2019-11-30,D-Wave,Canada,Quantum Annealing,6522,4.049,41.3,85.0,508.4,4,1,Ai/Ml,1,2019,2019Q4,1610.8
635,2025-11-30,PsiQuantum,Usa,Photonic,208,2.027,33.7,10.0,1464.9,4,1,General Research,1,2025,2025Q4,102.6
961,2024-04-30,Intel,Usa,Silicon Spin,30,1.651,41.3,4.0,834.1,2,4,Ai/Ml,0,2024,2024Q2,18.2
105,2026-06-30,IBM,Usa,Superconducting,7081,0.387,151.3,3281.0,1491.0,10,3,Finance,0,2026,2026Q2,18297.2
61,2022-02-28,IBM,Usa,Superconducting,509,0.948,59.8,213.0,839.9,0,0,Materials Science,1,2022,2022Q1,536.9
659,2021-09-30,Xanadu,Canada,Photonic,16,3.542,18.0,3.0,282.4,3,0,Logistics,0,2021,2021Q3,4.5
84,2024-04-30,IBM,Usa,Superconducting,1896,0.584,111.6,855.0,986.6,6,0,Logistics,0,2024,2024Q2,3246.6
491,2024-12-31,D-Wave,Canada,Quantum Annealing,56534,2.541,100.5,1030.0,624.6,2,2,Cryptography,1,2024,2024Q4,22248.7
316,2020-02-29,Rigetti,Usa,Superconducting,50,1.996,32.5,9.0,266.3,4,1,Finance,1,2020,2020Q1,25.1
451,2022-02-28,D-Wave,Canada,Quantum Annealing,18319,2.994,52.5,346.0,550.6,6,3,General Research,1,2022,2022Q1,6118.6
382,2025-08-31,Rigetti,Usa,Superconducting,2010,0.538,88.0,154.0,567.6,4,2,Materials Science,0,2025,2025Q3,3736.1
423,2020-02-29,D-Wave,Canada,Quantum Annealing,5992,3.575,47.6,335.5,505.2,2,0,Materials Science,0,2020,2020Q1,1676.1
497,2025-07-31,D-Wave,Canada,Quantum Annealing,72756,2.246,107.1,1601.0,686.4,4,2,Ai/Ml,1,2025,2025Q3,32393.6
934,2022-01-31,Intel,Usa,Silicon Spin,9,2.64,20.1,2.0,544.2,2,1,Cryptography,0,2022,2022Q1,3.4
740,2021-05-31,Origin Quantum,China,Superconducting,48,2.439,26.0,7.0,249.0,3,0,Ai/Ml,0,2021,2021Q2,19.7
524,2022-02-28,Quantinuum,Uk,Trapped Ion,22,1.291,27.8,9.0,819.8,5,0,Logistics,0,2022,2022Q1,17.0
446,2021-10-31,D-Wave,Canada,Quantum Annealing,16632,3.413,65.2,231.0,542.1,6,1,General Research,0,2021,2021Q4,4873.1
664,2022-01-31,Xanadu,Canada,Photonic,26,3.515,18.4,4.0,339.2,4,3,General Research,1,2022,2022Q1,7.4
1,2017-01-31,IBM,Usa,Superconducting,21,3.674,8.3,6.0,452.3,1,0,Logistics,0,2017,2017Q1,5.7
780,2025-02-28,Origin Quantum,China,Superconducting,408,0.924,57.1,35.0,415.6,3,1,General Research,1,2025,2025Q1,441.6
967,2024-12-31,Intel,Usa,Silicon Spin,38,1.699,44.4,5.0,804.4,6,3,Materials Science,1,2024,2024Q4,22.4
627,2025-02-28,PsiQuantum,Usa,Photonic,105,2.424,30.3,7.0,1360.3,2,2,Ai/Ml,0,2025,2025Q1,43.3
458,2022-09-30,D-Wave,Canada,Quantum Annealing,24104,2.791,67.9,484.0,564.8,5,3,Drug Discovery,1,2022,2022Q3,8636.3
489,2024-10-31,D-Wave,Canada,Quantum Annealing,54247,2.59,109.9,959.0,852.3,7,2,General Research,1,2024,2024Q4,20944.8
89,2024-08-31,IBM,Usa,Superconducting,2490,0.492,117.9,1169.0,1170.6,8,3,General Research,1,2024,2024Q3,5061.0
484,2024-06-30,D-Wave,Canada,Quantum Annealing,55501,2.828,87.3,780.0,611.6,7,1,Materials Science,1,2024,2024Q2,19625.5
461,2022-10-31,D-Wave,Canada,Quantum Annealing,24571,2.713,86.2,524.0,646.1,5,1,Logistics,0,2022,2022Q4,9056.8
78,2023-09-30,IBM,Usa,Superconducting,1151,0.693,115.5,509.0,982.8,14,0,Drug Discovery,1,2023,2023Q3,1660.9
269,2024-03-31,IonQ,Usa,Trapped Ion,100,0.455,69.3,34.0,496.1,4,4,Ai/Ml,0,2024,2024Q1,219.8
124,2019-02-28,Google,Usa,Superconducting,58,2.322,36.3,18.0,1102.0,2,0,Cryptography,1,2019,2019Q1,25.0
298,2018-01-31,Rigetti,Usa,Superconducting,12,3.656,5.9,3.0,180.8,2,0,General Research,0,2018,2018Q1,3.3
882,2023-12-31,QuEra,Usa,Neutral Atom,66,1.958,31.6,8.0,289.5,5,1,Materials Science,0,2023,2023Q4,33.7
96,2025-06-30,IBM,Usa,Superconducting,4708,0.472,116.3,2111.0,1207.0,9,1,Logistics,1,2025,2025Q2,9974.6
734,2020-09-30,Origin Quantum,China,Superconducting,26,2.308,13.9,5.0,247.0,5,1,Logistics,0,2020,2020Q3,11.3
12,2018-07-31,IBM,Usa,Superconducting,46,2.491,32.8,15.0,592.6,4,1,Logistics,1,2018,2018Q3,18.5
115,2018-03-31,Google,Usa,Superconducting,25,3.271,17.2,7.0,1021.2,4,0,Materials Science,0,2018,2018Q1,7.6
844,2025-08-31,Pasqal,France,Neutral Atom,337,1.166,42.1,20.0,300.6,5,2,Ai/Ml,0,2025,2025Q3,289.0
429,2020-06-30,D-Wave,Canada,Quantum Annealing,7319,3.846,37.8,105.0,474.5,6,0,Finance,1,2020,2020Q2,1903.0
258,2023-01-31,IonQ,Usa,Trapped Ion,65,0.665,56.7,23.0,452.6,1,2,General Research,1,2023,2023Q1,97.7
732,2020-07-31,Origin Quantum,China,Superconducting,28,2.809,13.1,50.0,182.1,0,0,Drug Discovery,0,2020,2020Q3,10.0
765,2023-10-31,Origin Quantum,China,Superconducting,213,1.157,40.6,22.0,302.7,1,0,Ai/Ml,1,2023,2023Q4,184.1
353,2023-01-31,Rigetti,Usa,Superconducting,312,0.885,66.6,39.0,325.9,4,2,Cryptography,0,2023,2023Q1,352.5
970,2025-04-30,Intel,Usa,Silicon Spin,46,1.613,41.2,5.0,818.7,3,3,Drug Discovery,0,2025,2025Q2,28.5
774,2024-05-31,Origin Quantum,China,Superconducting,319,0.923,42.4,50.0,290.5,4,3,General Research,0,2024,2024Q2,345.6
923,2021-01-31,Intel,Usa,Silicon Spin,6,3.468,11.2,2.0,407.7,1,0,Logistics,0,2021,2021Q1,1.7
791,2025-10-31,Origin Quantum,China,Superconducting,614,0.723,68.7,48.0,354.8,5,3,Drug Discovery,0,2025,2025Q4,849.2
532,2022-09-30,Quantinuum,Uk,Trapped Ion,27,0.966,33.4,11.0,796.7,2,0,Cryptography,1,2022,2022Q3,28.0
868,2022-08-31,QuEra,Usa,Neutral Atom,26,2.288,16.1,5.0,240.0,1,1,Finance,0,2022,2022Q3,11.4
170,2023-06-30,Google,Usa,Superconducting,865,0.721,68.5,342.0,1846.4,7,4,Materials Science,1,2023,2023Q2,1199.7
240,2021-07-31,IonQ,Usa,Trapped Ion,28,1.035,37.4,11.0,426.2,4,2,Ai/Ml,1,2021,2021Q3,27.1
278,2025-01-31,IonQ,Usa,Trapped Ion,160,0.334,66.5,51.0,532.9,4,3,General Research,1,2025,2025Q1,479.0
161,2022-09-30,Google,Usa,Superconducting,584,1.052,81.8,200.0,1842.6,4,8,General Research,1,2022,2022Q3,555.1
74,2023-06-30,IBM,Usa,Superconducting,977,0.742,109.8,426.0,1239.2,10,1,General Research,1,2023,2023Q2,1316.7
530,2022-08-31,Quantinuum,Uk,Trapped Ion,23,1.09,30.2,10.0,954.3,0,1,Logistics,0,2022,2022Q3,21.1
63,2022-03-31,IBM,Usa,Superconducting,515,0.896,62.2,222.0,1067.2,4,3,Materials Science,1,2022,2022Q1,574.8
762,2023-07-31,Origin Quantum,China,Superconducting,158,1.147,36.4,18.0,321.9,2,1,Finance,0,2023,2023Q3,137.8
493,2025-02-28,D-Wave,Canada,Quantum Annealing,58905,2.551,97.6,1048.0,665.5,6,1,Logistics,0,2025,2025Q1,23090.9
741,2021-07-31,Origin Quantum,China,Superconducting,47,1.949,22.4,7.0,290.3,3,2,Logistics,1,2021,2021Q3,24.1
751,2022-04-30,Origin Quantum,China,Superconducting,85,1.736,29.6,11.0,320.8,3,0,Drug Discovery,1,2022,2022Q2,49.0
742,2021-08-31,Origin Quantum,China,Superconducting,56,2.109,22.7,8.0,236.0,3,0,Ai/Ml,0,2021,2021Q3,26.6
831,2024-01-31,Pasqal,France,Neutral Atom,92,1.637,33.3,9.0,229.1,1,1,Finance,0,2024,2024Q1,56.2
796,2026-03-31,Origin Quantum,China,Superconducting,967,0.737,56.1,63.0,344.8,2,3,Finance,1,2026,2026Q1,1312.1
48,2021-03-31,IBM,Usa,Superconducting,241,1.326,67.0,92.0,846.3,5,1,Ai/Ml,1,2021,2021Q1,181.7
763,2023-08-31,Origin Quantum,China,Superconducting,198,1.181,41.0,21.0,372.8,3,0,Drug Discovery,0,2023,2023Q3,167.7
592,2022-08-31,PsiQuantum,Usa,Photonic,16,3.831,19.8,3.0,1012.8,2,3,Drug Discovery,1,2022,2022Q3,4.2
808,2022-01-31,Pasqal,France,Neutral Atom,28,2.608,16.6,4.0,166.2,2,0,Materials Science,0,2022,2022Q1,10.7
976,2025-10-31,Intel,Usa,Silicon Spin,74,1.492,27.2,6.0,785.3,4,1,Drug Discovery,1,2025,2025Q4,49.6
506,2026-04-30,D-Wave,Canada,Quantum Annealing,93685,2.201,91.4,1976.0,708.6,6,3,Ai/Ml,0,2026,2026Q2,42564.7
21,2019-05-31,IBM,Usa,Superconducting,89,2.022,48.8,30.0,717.1,3,0,General Research,0,2019,2019Q2,44.0
425,2020-04-30,D-Wave,Canada,Quantum Annealing,6834,3.652,43.1,117.0,556.3,5,0,Cryptography,0,2020,2020Q2,1871.3
653,2021-05-31,Xanadu,Canada,Photonic,16,3.654,15.5,3.0,268.2,0,1,Ai/Ml,0,2021,2021Q2,4.4
193,2025-04-30,Google,Usa,Superconducting,3055,0.548,122.1,50.0,2108.1,6,4,Logistics,1,2025,2025Q2,5574.8
643,2020-03-31,Xanadu,Canada,Photonic,6,4.797,6.9,2.0,244.8,1,1,Ai/Ml,0,2020,2020Q1,1.3
216,2019-05-31,IonQ,Usa,Trapped Ion,10,1.786,12.2,5.0,288.1,2,2,General Research,0,2019,2019Q2,5.6
245,2021-10-31,IonQ,Usa,Trapped Ion,30,0.916,29.7,12.0,370.7,5,0,Cryptography,0,2021,2021Q4,32.8
364,2023-11-30,Rigetti,Usa,Superconducting,517,0.791,64.1,56.0,470.3,6,2,General Research,1,2023,2023Q4,653.6
60,2022-01-31,IBM,Usa,Superconducting,531,1.029,55.3,210.0,1123.1,5,4,Cryptography,1,2022,2022Q1,516.0
222,2020-01-31,IonQ,Usa,Trapped Ion,13,1.404,16.4,6.0,260.4,1,0,Drug Discovery,1,2020,2020Q1,9.3
177,2024-02-29,Google,Usa,Superconducting,1055,0.692,55.3,414.0,1875.9,5,1,Finance,1,2024,2024Q1,1524.6
450,2022-01-31,D-Wave,Canada,Quantum Annealing,18328,2.74,76.2,427.0,526.4,5,3,Drug Discovery,0,2022,2022Q1,6689.1
56,2021-10-31,IBM,Usa,Superconducting,444,0.942,83.3,190.0,997.1,5,4,Logistics,0,2021,2021Q4,471.3
804,2021-08-31,Pasqal,France,Neutral Atom,20,2.823,9.8,3.0,161.9,3,1,Ai/Ml,0,2021,2021Q3,7.1
255,2022-07-31,IonQ,Usa,Trapped Ion,45,0.76,47.4,17.0,383.6,5,2,Ai/Ml,1,2022,2022Q3,59.2
920,2020-10-31,Intel,Usa,Silicon Spin,4,4.076,8.8,2.0,495.2,1,1,Drug Discovery,0,2020,2020Q4,1.0
386,2026-01-31,Rigetti,Usa,Superconducting,2559,0.556,93.2,179.0,542.5,3,3,Finance,1,2026,2026Q1,4602.5
949,2023-04-30,Intel,Usa,Silicon Spin,18,1.993,21.7,3.0,706.5,1,0,Drug Discovery,0,2023,2023Q2,9.0
198,2025-09-30,Google,Usa,Superconducting,3060,0.484,126.8,1216.0,1889.6,1,5,Cryptography,1,2025,2025Q3,6322.3
69,2022-10-31,IBM,Usa,Superconducting,840,0.725,76.6,377.0,1196.6,2,0,Materials Science,1,2022,2022Q4,1158.6
723,2019-09-30,Origin Quantum,China,Superconducting,14,3.073,6.4,3.0,202.7,1,1,Finance,0,2019,2019Q3,4.6
745,2021-10-31,Origin Quantum,China,Superconducting,50,1.924,32.0,8.0,252.9,4,1,Drug Discovery,1,2021,2021Q4,26.0
714,2026-02-28,Xanadu,Canada,Photonic,632,1.584,64.8,26.0,496.9,1,2,Logistics,1,2026,2026Q1,399.0
169,2023-06-30,Google,Usa,Superconducting,699,0.742,87.8,281.0,1575.7,9,5,Ai/Ml,1,2023,2023Q2,942.0
186,2024-10-31,Google,Usa,Superconducting,2110,0.644,86.2,781.0,1610.6,5,5,Finance,1,2024,2024Q4,3276.4
36,2020-04-30,IBM,Usa,Superconducting,178,1.531,58.1,65.0,935.7,4,2,Drug Discovery,1,2020,2020Q2,116.3
642,2020-02-29,Xanadu,Canada,Photonic,4,5.436,6.1,2.0,478.45000000000005,1,1,Materials Science,0,2020,2020Q1,0.7
